block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction
2024-07-11,758857.0897157108,5799185879.607462,1650,538849023.3569666,497299597.86535203,-41549425.49161458,4109,3099.7101861313545,-0.0007672388361111837,0
2024-07-10,1033868.0588438885,5440213725.636541,1631,523118902.85914344,432473334.1557173,-90645568.70342612,3656,3064.0923605197886,-0.011490695411114915,0
2024-07-09,988040.1666016123,5269218208.486399,1698,614371504.5083768,553723404.4347498,-60648100.073626995,3852,3016.0833537946064,-0.015668263575787877,0
2024-07-08,895906.621484121,5003638480.988815,1700,478715026.9826657,509010505.3310358,30295478.348370075,4084,2928.6012310061665,-0.029005207259400367,1
2024-07-07,836342.0588311322,2508189834.4345655,990,329068911.6723968,376921445.1400252,47852533.46762842,2234,3066.247437954064,0.04700066553636151,0
2024-07-06,749334.143498241,2526754731.8760686,1069,204383248.6163808,285119657.26798075,80736408.65159994,2311,2984.398102498264,-0.026693649847911005,1
2024-07-05,957387.7456312524,8246938040.867608,2352,1086857012.6976125,1077582402.5842729,-9274610.113339663,6238,3069.0434008340803,0.028362602919817848,1
2024-07-04,655370.8000362411,5915376841.127112,2166,656845862.385433,584056876.178997,-72788986.20643592,5338,3295.808464429979,0.0738878647119392,1
2024-07-03,674237.8556906453,7055899159.802603,2297,590829903.8318213,616916136.1555605,26086232.32373917,5513,3417.8984255478363,0.03704400981899081,1
2024-07-02,798749.956675477,5429103455.523217,2019,656503153.8777058,504059854.8381945,-152443299.03951132,4313,3438.009078999906,0.005883923671267777,0
2024-07-01,649344.3529837662,6002539198.9819355,2182,494689285.4559784,381399407.02173793,-113289878.43424046,5274,3435.3183276337395,-0.0007826481269644914,0
2024-06-30,822887.2273933924,3672545695.85671,1398,173096609.82644957,240582911.84501755,67486302.01856798,2896,3371.278227967461,-0.01864167845848197,1
2024-06-29,576301.5213781325,2481554351.054239,1335,231193859.27968174,178218060.9052302,-52975798.37445155,2957,3374.6051303067916,0.0009868370731704879,1
2024-06-28,842927.5156923638,7096606754.614011,2173,552569926.6579634,631103146.2147137,78533219.5567503,5613,3442.910158110125,0.02024089490942127,0
2024-06-27,675308.034506999,7669473347.8959875,2643,616046652.9805601,549103507.085085,-66943145.89547503,6783,3365.9446697083863,-0.022354776879797034,1
2024-06-26,733107.2937212449,5725567963.962923,2095,422153068.5836438,404107313.4497803,-18045755.13386351,5260,3395.304687339692,0.008722667931986283,0
2024-06-25,694306.9929363072,5992563656.033268,2024,563444432.244383,422581917.4602693,-140862514.7841137,4854,3357.1006400727606,-0.011252023245332143,1
2024-06-24,797751.4684384929,7130302624.903249,2405,732391263.8262964,788956073.4733278,56564809.64703131,5809,3417.7971372978254,0.01808003504588096,1
2024-06-23,577755.635735161,3320361638.56997,1408,504388279.2397945,383329794.7083218,-121058484.53147268,3080,3494.7985621731755,0.02252954806329699,1
2024-06-22,475884.9111862126,2732531160.031233,1299,249092533.41152114,246879701.308142,-2212832.1033791304,2968,3516.88098000528,0.006318652545848957,0
2024-06-21,655199.9080290028,4942172906.262769,2021,546994103.3064069,699771170.9296334,152777067.62322652,4812,3511.28482815368,-0.0015912258286294723,1
2024-06-20,627698.212370267,5459091352.984212,2025,510901169.59678674,571243565.375611,60342395.77882421,4918,3555.9658395535403,0.012724974927013966,0
2024-06-19,581574.6618306868,5458659775.942827,2137,651667090.1817137,675627886.2566749,23960796.074961185,5370,3480.4713384276088,-0.02123037861786936,1
2024-06-18,745011.2259736272,5590564239.706099,2135,597704261.7159394,668740539.0048689,71036277.28892946,5240,3510.3586935289036,0.00858715736897775,1
2024-06-17,778551.80549481,6539835166.156404,2043,634128546.8113556,653380490.2771881,19251943.46583247,4589,3618.508652976102,0.030808805848406617,0
2024-06-16,544374.0254799332,1946137141.0907614,1173,287258858.9723565,275772431.43330216,-11486427.539054334,2384,3565.1232591862595,-0.014753424382703884,0
2024-06-15,541881.5820468832,2446595342.9416776,1352,292323771.6283732,181166676.89938527,-111157094.72898793,3071,3478.7748349889234,-0.02422031944473224,0
2024-06-14,658817.3070360805,4819907418.275965,2078,627781141.5556567,737196810.8946565,109415669.33899987,4810,3465.316584199481,-0.003868675446907832,1
2024-06-13,573915.9612575022,5249035381.661115,2168,517348973.7625614,478903329.64223045,-38445644.12033093,4974,3559.4475336257624,0.027163737320706094,0
2024-06-12,656671.6754940206,5359097543.706702,2130,533922282.8280751,628328755.5637368,94406472.73566169,5046,3498.5559542215797,-0.017107031029098163,1
2024-06-11,801868.9670428619,8525470857.599707,2463,719402192.9878308,714563776.9423938,-4838416.045436978,5980,3666.8276647258203,0.04809747584605395,1
2024-06-10,642063.6034190017,4445006326.4697485,2030,418576982.36161494,419343626.5944609,766644.232845962,4337,3705.8998844045504,0.010655592040661466,0
2024-06-09,385879.3966177516,1694782309.9451652,1291,156042770.45134753,192867643.6259275,36824873.17457998,2558,3683.0253801346485,-0.006172456079065802,0
2024-06-08,488091.3628941161,2670835937.7566032,1545,367686174.92978954,354752117.9726794,-12934056.957110167,3472,3679.3766523741783,-0.000990687650470834,1
2024-06-07,586580.9462743085,4865688949.345389,2479,565458936.5361997,467497542.9393525,-97961393.59684718,5092,3812.701856549199,0.03623581295733613,1
2024-06-06,844984.9154078139,6317107227.588817,2249,517231444.70377916,438172459.8123956,-79058984.89138359,4375,3871.0820906216727,0.01531203757046784,0
2024-06-05,700852.3757094991,4962034820.023253,2115,567373088.7054814,516727075.828268,-50646012.87721342,4395,3814.932030146498,-0.014505003810486805,0
2024-06-04,671191.8798414272,5287649629.390763,2064,355543934.96845585,480048053.37308323,124504118.40462738,4371,3766.6376499412618,-0.012659302924299287,1
2024-06-03,748510.5037035907,5872813412.0583725,2348,556025227.5347733,602379372.7241479,46354145.189374566,4992,3780.7119847349145,0.0037365778451963205,1
2024-06-02,537170.5328810503,2654696773.4981503,1394,267049071.80328298,311158779.98584414,44109708.18256116,2823,3813.452441559934,0.008659865379117226,0
2024-06-01,485863.2608936236,2504625109.9066296,1504,292815123.8700878,314290962.1420665,21475838.271978676,3072,3761.0692456476336,-0.013736423022197797,0
2024-05-31,781917.533755931,5849525070.028119,2089,595954237.5627464,1003471464.3144969,407517226.75175047,4492,3748.6391523334596,-0.0033049360440673414,1
2024-05-30,1099843.6391521906,8908733477.132744,1980,2680300148.8229637,2289126852.041668,-391173296.7812958,4944,3765.3025567780796,0.004445187644761095,1
2024-05-29,685322.7549564459,8257453874.470217,2159,608389803.6594845,837643067.5906551,229253263.93117058,5981,3840.68886040005,0.02002131368866089,1
2024-05-28,675512.4987668447,8046029372.811888,2421,832333784.936074,875787193.6332419,43453408.69716787,5720,3893.3921058941055,0.013722341853165787,0
2024-05-27,788921.2993420766,5968978550.822152,2342,756485574.549697,843938423.2483164,87452848.69861937,5303,3825.277957577714,-0.017494808245302362,0
2024-05-26,675561.9825093359,3632496779.952699,1454,637716263.883054,545721540.522583,-91994723.36047101,3543,3750.077159389676,-0.019658910809100316,0
2024-05-25,725686.3777966714,3551509132.9369097,1735,370812578.289622,360949864.2504967,-9862714.039125323,3583,3727.065981583209,-0.006136187824522521,1
2024-05-24,1102174.1826005797,9461063183.443377,2562,983276764.9064392,998533870.7724171,15257105.865977883,6342,3766.398091341944,0.01055310261559339,0
2024-05-23,1017080.6115372629,11944594701.893616,3234,1649800904.578955,1635631729.2618544,-14169175.317100525,8488,3741.897740560911,-0.006504981732375348,1
2024-05-22,887575.1865611618,8464804554.2338,2857,1213974600.607426,1197086448.84102,-16888151.76640582,6996,3792.486220211773,0.01351947144426191,0
2024-05-21,827331.2621531053,14022437562.232983,3975,1794126647.015875,1255580148.1024795,-538546498.9133956,10015,3656.390090299324,-0.035885728255816596,0
2024-05-20,875727.6194722375,8129379491.5607815,2593,1031973633.4518069,848824395.0323006,-183149238.4195063,6823,3071.324418093757,-0.16001183072828862,1
2024-05-19,707106.7972557632,2170110760.7779374,990,228014448.12839347,209217253.74718913,-18797194.381204337,2104,3120.5493782541066,0.016027274706102768,0
2024-05-18,607439.8679394694,1739707781.7786405,1018,227719584.5797729,250246967.5808848,22527383.001111925,2059,3095.9968442929658,-0.00786801648845481,0
2024-05-17,733332.1650457382,3645394192.4423647,1697,461314130.55833447,436687339.41195905,-24626791.146375418,3801,2943.5851283842208,-0.049228640587827055,1
2024-05-16,782515.4412174858,4223235836.250771,1910,483261579.240128,477043700.47476816,-6217878.765359819,4067,3035.758955126304,0.031313457135407896,0
2024-05-15,784542.6305402165,4046670888.3264365,1677,415068181.0896245,343852455.7605244,-71215725.32910013,3879,2881.7959916152945,-0.05071646523549622,1
2024-05-14,610730.3630388825,2806916748.526704,1578,242720069.28376195,219647440.84389654,-23072628.43986541,3476,2948.3034552659406,0.023078477395399366,0
2024-05-13,833036.3997200534,4828278972.77743,1736,441031080.1402137,308603714.8486416,-132427365.29157215,4227,2931.3106669139133,-0.005763581873391099,0
2024-05-12,648521.5638790518,1577204443.3538542,882,184016149.4370698,159240788.16139752,-24775361.275672287,1853,2908.9827849031903,-0.007617030246142353,1
2024-05-11,554917.996699218,1400058105.6721272,943,137457551.08470273,136974076.65509608,-483474.4296066463,1911,2910.684500017475,0.0005849863131248689,1
2024-05-10,689974.8029043915,3585109075.8912187,1943,439705764.3801493,449467042.9985275,9761278.618378222,3969,3038.3447046668207,0.043859169431994305,0
2024-05-09,660929.6853724929,3670142542.873453,1447,363201355.51146775,336854896.2701182,-26346459.241349578,3454,2975.72696606529,-0.020609162122175118,1
2024-05-08,680493.2697333918,3948902444.2628727,1677,347206087.43165654,396435395.2921657,49229307.86050916,3946,3015.1597696166846,0.01325148577173918,1
2024-05-07,799035.1222573365,4593652917.857428,1880,313903569.75789493,289992238.3560457,-23911331.40184921,4085,3064.5913995603364,0.01639436504883318,1
2024-05-06,618181.9789578622,3856837366.7181025,2283,574118536.159677,442893626.2935157,-131224909.86616135,4533,3136.57511039041,0.023488844496659667,0
2024-05-05,492830.45805439056,2210837434.831996,1239,304017875.79596853,370728913.02687687,66711037.230908334,2889,3115.0233215730136,-0.0068711215446435325,0
2024-05-04,483063.1132879784,2326431953.594904,1472,191915836.6295608,184347231.85527387,-7568604.774286926,3118,3102.1512923656555,-0.004132241681214177,0
2024-05-03,768861.9600756861,4012690569.6350055,1782,452100354.24941015,374836606.7149144,-77263747.53449577,3805,2988.5486490452654,-0.036620600549033266,0
2024-05-02,755846.0120255318,4042264472.3125443,1814,602049028.376813,520984579.79054713,-81064448.58626592,3978,2976.0902075157046,-0.004168726359378816,1
2024-05-01,728969.2824910854,5710016389.752671,2648,425870354.8493279,450199064.4966844,24328709.64735645,5556,3018.549635877818,0.014266848583718295,1
2024-04-30,662194.5497235634,4771111730.758274,2471,578623499.4178051,608113349.8506652,29489850.432860136,5386,3213.6890004948136,0.06464673043557467,1
2024-04-29,657900.0152305291,4902670913.497903,2347,659497813.4677498,525048705.2918464,-134449108.17590344,4887,3259.503404256033,0.01425601660713438,0
2024-04-28,534167.117521337,3847605747.506191,1707,438855129.35822815,436307479.8199175,-2547649.538310647,4391,3259.2522227654413,-7.70612757340361e-05,0
2024-04-27,599168.137671085,3094104262.9334826,1374,493473805.6781902,425259630.25395936,-68214175.42423081,3300,3131.4192197400516,-0.03922157424101558,1
2024-04-26,625370.4932556798,4293168436.2002425,2059,334776959.45436597,383055201.6163519,48278242.161985934,4542,3157.6193174815944,0.00836684452097014,0
2024-04-25,641146.0605911132,4706012084.7387705,2092,504105093.82032406,485525297.282744,-18579796.537580073,4631,3138.814357009402,-0.005955423558527739,1
2024-04-24,598154.3991480044,5168054008.638758,2196,575505675.8925104,633692518.5622611,58186842.66975069,5418,3218.9672686428075,0.025536047219362645,0
2024-04-23,496551.92102666356,4801160524.40681,2223,557144414.3501472,553600268.8077204,-3544145.5424268246,4726,3199.769589894069,-0.005963924807732668,0
2024-04-22,588142.90549418,5238000716.331167,2491,507158987.3912904,554788479.8789026,47629492.48761213,5397,3147.13775429932,-0.01644863297687993,1
2024-04-21,475233.8995943775,2280172250.2538233,1293,271563032.2459597,329021233.70004696,57458201.45408726,3022,3152.1915066519473,0.001605824958161861,0
2024-04-20,681692.6080608218,3166462164.4425173,1309,415111841.66240984,403294058.54103607,-11817783.121373773,3029,3065.682561565907,-0.027444063884914383,0
2024-04-19,757282.4060393366,5767462804.395587,2505,607214918.0822369,600495184.2212261,-6719733.86101079,5608,3064.9115922294277,-0.0002514837466033315,0
2024-04-18,932162.6542709367,5639584058.339168,1770,1079537771.6777623,977677588.0699174,-101860183.60784483,4379,2982.6157347097997,-0.026850972709384302,1
2024-04-17,735370.7925209949,5199071503.123434,1960,508863413.34669524,645626791.3409156,136763377.99422032,5155,3083.7060147660673,0.033893162595450166,1
2024-04-16,754105.3966933861,5011030361.027551,1890,672948396.45426,617580393.4411366,-55368003.01312339,4964,3101.190735674771,0.005670034959551762,1
2024-04-15,530904.6930814699,7537784832.370708,2360,673490684.2896407,786448627.0706327,112957942.78099203,6207,3157.683765827796,0.018216560981932917,0
2024-04-14,679285.676811559,5587124691.775073,2109,705792504.1198142,747525544.5594411,41733040.43962693,5942,3022.0057852476043,-0.04296756440543159,1
2024-04-13,732529.972783342,7248384080.691169,2242,1352611158.355914,1144648407.2647905,-207962751.09112358,6215,3245.5005926983195,0.07395578411588088,1
2024-04-12,595585.8745854482,7028508905.982874,2603,894270040.7319889,898308230.8307543,4038190.098765373,6749,3508.5784984486436,0.08105926905149641,1
2024-04-11,513954.08213213144,8392356207.135574,2380,940957149.324387,1181874964.5546055,240917815.23021853,5596,3539.7630640649413,0.0088880911828213,0
2024-04-10,540291.5915131322,7020548940.12164,2376,695029788.7220786,747270472.0748364,52240683.35275781,5413,3503.6535996841044,-0.010201096437050805,1
2024-04-09,616864.3928759411,10056740197.056469,2842,888778783.6033533,1081291851.5103154,192513067.90696216,7050,3695.239391141908,0.054681716102036315,0
2024-04-08,548654.0599117915,8699458773.961365,2949,894984930.6624502,878336793.2870712,-16648137.375378966,7540,3453.4361261792887,-0.06543642762151247,0
2024-04-07,464134.9572101896,4774556304.82122,1714,665094375.529455,477291309.97518843,-187803065.5542665,4084,3362.838907503287,-0.02623393494647719,0
2024-04-06,433830.5320255017,3856753429.7067103,1716,244187982.1911189,264841570.33220443,20653588.141085535,3512,3320.2815889834437,-0.012655176084970243,1
2024-04-05,564743.4434101628,6228555437.370686,2368,507356898.364498,559289643.6630199,51932745.29852188,5587,3332.089836615912,0.00355639945468722,0
2024-04-04,572374.6358550728,6807823918.860235,2464,801628114.6602324,813728443.7704451,12100329.110212684,5641,3316.6829546775257,-0.004623789481628671,0
2024-04-03,787304.1815781723,11349777081.630932,2907,834979419.754682,910454492.7142538,75475072.95957184,6490,3274.901203544406,-0.012597451038904639,1
2024-04-02,661018.7720859194,10091112574.663645,3026,1130999764.2083037,1287581848.6317031,156582084.42339945,7506,3508.2477201085417,0.07125299423127207,1
2024-04-01,570454.3496058758,7595029210.65263,2805,812835815.4111606,722524716.0227476,-90311099.38841295,6450,3644.767598784896,0.03891397916226125,0
2024-03-31,414933.0529805405,4400365026.858632,2024,457734646.4253937,491346431.838565,33611785.41317129,4706,3507.6606559474685,-0.037617471929660695,1
2024-03-30,401562.41570087906,5077756746.537616,1963,425558826.75709754,374833020.8772095,-50725805.87988806,4511,3516.096057627979,0.002404851126692531,1
2024-03-29,458900.19023431605,6452595574.884718,2470,631803680.1907358,677026815.309298,45223135.11856222,6550,3560.26151146781,0.01256093494488475,0
